t_s,n,u1_pwm,u1_V,u1unsat_pwm,u1unsat_V,y1_rads,u2_ref,y2_rad,x1i,x2i,x1o,x2o
1.3225,530,517.498901367188,5.86590707941266,517.498901367188,5.86590707941266,2.4172306060791,208.449905395508,-4.35811609023062e-10,0,0,0,0
1.325,531,517.499877929688,5.8659174772842,517.499877929688,5.8659174772842,2.41673898696899,208.449996948242,-3.1831798308346e-10,0,0,0,0
1.3275,532,517.500183105469,5.86592072660837,517.500183105469,5.86592072660837,2.41663670539856,208.450057983398,-2.3250031067068e-10,0,0,0,0
1.33,533,517.500244140625,5.8659213764726,517.500244140625,5.8659213764726,2.41661548614502,208.450073242188,-1.6981885342382e-10,0,0,0,0
1.3325,534,453.629730224609,5.05679620913773,453.629730224609,5.05679620913773,2.4166111946106,182.90185546875,0.000169392835232429,0,0,0,0
1.335,535,423.511505126953,4.57047911822916,423.511505126953,4.57047911822916,2.41661024093628,170.854568481445,0.000293117947876453,0,0,0,0
1.3375,536,410.184234619141,4.33199247160804,410.184234619141,4.33199247160804,4.33085632324219,166.672210693359,0.000383487087674439,0,0,0,0
1.34,537,412.850341796875,4.38082917447231,412.850341796875,4.38082917447231,2.81454277038574,166.828857421875,0.000449492974439636,0,0,0,0
1.3425,538,419.163452148438,4.49422953721696,419.163452148438,4.49422953721696,2.49933195114136,169.164978027344,0.000497703847941011,0,0,0,0
1.345,539,427.339508056641,4.63634731001187,427.339508056641,4.63634731001187,2.43380618095398,172.396087646484,0.000532917212694883,0,0,0,0
1.3475,540,435.845275878906,4.77846035402891,435.845275878906,4.77846035402891,2.42018461227417,175.790222167969,0.000558637140784413,0,0,0,0
1.35,541,443.768585205078,4.90558375805014,443.768585205078,4.90558375805014,2.41735315322876,178.957855224609,0.000577423023059964,0,0,0,0
1.3525,542,450.666748046875,5.01216903583757,450.666748046875,5.01216903583757,2.41676449775696,181.716751098633,0.000591144314967096,0,0,0,0
1.355,543,456.389526367188,5.09774598856232,456.389526367188,5.09774598856232,2.41664218902588,184.005798339844,0.000601166393607855,0,0,0,0
1.3575,544,460.95263671875,5.16416175681875,460.95263671875,5.16416175681875,2.41661667823792,185.831024169922,0.000608486530836672,0,0,0,0
1.36,545,467.327667236328,5.25429844463196,467.327667236328,5.25429844463196,0.502365231513977,187.232482910156,0.000613833195529878,0,0,0,0
1.3625,546,464.762298583984,5.21839426965193,464.762298583984,5.21839426965193,3.93292355537415,188.264678955078,0.000617738405708224,0,0,0,0
1.365,547,471.236236572266,5.3080634857907,471.236236572266,5.3080634857907,0.817574441432953,188.985046386719,0.000620590755715966,0,0,0,0
1.3675,548,534.364074707031,6.03803897592705,534.364074707031,6.03803897592705,2.08420300483704,214.996154785156,0.000453281158115715,0,0,0,0
1.37,549,564.722351074219,6.31485400852174,564.722351074219,6.31485400852174,2.34750938415527,227.297439575195,0.000331077782902867,0,0,0,0
1.3725,550,575.312744140625,6.40297774806602,575.312744140625,6.40297774806602,2.40224528312683,231.566452026367,0.000241820103838108,0,0,0,0
1.375,551,574.789306640625,6.39871259850287,574.789306640625,6.39871259850287,2.41362380981445,231.363891601562,0.000176626053871587,0,0,0,0
1.3775,552,568.570373535156,6.34732773932187,568.570373535156,6.34732773932187,2.41598916053772,228.877731323242,0.000129008141811937,0,0,0,0
1.38,553,559.913818359375,6.27351068011384,559.913818359375,6.27351068011384,2.41648101806641,225.415420532227,9.42278929869644e-05,0,0,0,0
1.3825,554,550.693237304688,6.19172622985142,550.693237304688,6.19172622985142,2.41658306121826,221.727233886719,6.88243089825846e-05,0,0,0,0
1.385,555,541.917602539062,6.11061221633962,541.917602539062,6.11061221633962,2.4166042804718,218.217010498047,5.02694601891562e-05,0,0,0,0
1.3875,556,534.070861816406,6.03516797133368,534.070861816406,6.03516797133368,2.4166088104248,215.078323364258,3.67169486708008e-05,0,0,0,0
1.39,557,527.327697753906,5.96798575796776,527.327697753906,5.96798575796776,2.41660976409912,212.381042480469,2.68181593128247e-05,0,0,0,0
1.3925,558,521.689880371094,5.91005571830775,521.689880371094,5.91005571830775,2.41660976409912,210.125930786133,1.95880566025153e-05,0,0,0,0
1.395,559,517.0703125,5.86133868033011,517.0703125,5.86133868033011,2.41660976409912,208.278106689453,1.43071692946251e-05,0,0,0,0
1.3975,560,513.342895507812,5.82117957112183,513.342895507812,5.82117957112183,2.41660976409912,206.787124633789,1.04499949884485e-05,0,0,0,0
1.4,561,510.37158203125,5.78860700270336,510.37158203125,5.78860700270336,2.41660976409912,205.598602294922,7.63270509196445e-06,0,0,0,0
1.4025,562,508.026153564453,5.76253711311213,508.026153564453,5.76253711311213,2.41660976409912,204.660430908203,5.5749483180989e-06,0,0,0,0
1.405,563,506.189697265625,5.74189994745034,506.189697265625,5.74189994745034,2.41660976409912,203.925842285156,4.07195739171584e-06,0,0,0,0
1.4075,564,440.890838623047,4.85999663233948,440.890838623047,4.85999663233948,2.41660976409912,177.806304931641,0.000172367130289786,0,0,0,0
1.41,565,406.796905517578,4.26914549644045,406.796905517578,4.26914549644045,4.33085584640503,165.317276000977,0.000295290374197066,0,0,0,0
1.4125,566,397.765869140625,4.0973169929102,397.765869140625,4.0973169929102,2.81454253196716,160.795074462891,0.000385073857614771,0,0,0,0
1.415,567,397.979431152344,4.10145041518228,397.979431152344,4.10145041518228,2.49933195114136,160.691375732422,0.000450651947176084,0,0,0,0
1.4175,568,403.421325683594,4.20563864792842,403.421325683594,4.20563864792842,2.43380618095398,162.828811645508,0.000498550361953676,0,0,0,0
1.42,569,411.141693115234,4.3495949392691,411.141693115234,4.3495949392691,2.42018461227417,165.908782958984,0.000533535494469106,0,0,0,0
1.4225,570,419.344543457031,4.49743554468958,419.344543457031,4.49743554468958,2.41735315322876,169.188232421875,0.00055908877402544,0,0,0,0
1.425,571,427.047698974609,4.63136788048737,427.047698974609,4.63136788048737,2.41676449775696,172.269134521484,0.000577752944082022,0,0,0,0
1.4275,572,436.65283203125,4.79164853872244,436.65283203125,4.79164853872244,0.502395987510681,174.96257019043,0.000591385294683278,0,0,0,0
1.43,573,439.977813720703,4.84539419500371,439.977813720703,4.84539419500371,2.01868391036987,177.202331542969,0.000601342413574457,0,0,0,0
1.4325,574,443.975463867188,4.90883540747311,443.975463867188,4.90883540747311,2.33388924598694,178.990524291992,0.000608615111559629,0,0,0,0
1.435,575,447.311431884766,4.9607973476497,447.311431884766,4.9607973476497,2.3994140625,180.364227294922,0.000613927084486932,0,0,0,0
1.4375,576,513.68994140625,5.82495135482084,513.68994140625,5.82495135482084,2.41303515434265,206.923797607422,0.000448414008133113,0,0,0,0
1.44,577,545.565795898438,6.14473736055038,545.565795898438,6.14473736055038,2.41586685180664,219.675827026367,0.000327522808220237,0,0,0,0
1.4425,578,557.148803710938,6.24933945273138,557.148803710938,6.24933945273138,2.41645550727844,224.309387207031,0.00023922354739625,0,0,0,0
1.445,579,557.3701171875,6.25128506902803,557.3701171875,6.25128506902803,2.41657781600952,224.397979736328,0.000174729531863704,0,0,0,0
1.4475,580,551.730102539062,6.2010939339582,551.730102539062,6.2010939339582,2.41660332679749,222.141998291016,0.000127622930449434,0,0,0,0
1.45,581,546.396667480469,6.15242783421947,546.396667480469,6.15242783421947,0.502362489700317,218.860092163086,9.32161347009242e-05,0,0,0,0
1.4525,582,532.381408691406,6.01854512684,532.381408691406,6.01854512684,3.93292307853699,215.312316894531,6.80853190715425e-05,0,0,0,0
1.455,583,525.67919921875,5.95121659202168,525.67919921875,5.95121659202168,2.73182058334351,211.910781860352,4.97297005495057e-05,0,0,0,0
1.4575,584,518.416259765625,5.87565167597887,518.416259765625,5.87565167597887,2.48213577270508,208.85578918457,3.63227081834339e-05,0,0,0,0
1.46,585,514.782775878906,5.8367844242096,514.782775878906,5.8367844242096,0.515985310077667,206.222702026367,2.65302041952964e-05,0,0,0,0
1.4625,586,507.009307861328,5.75113488455514,507.009307861328,5.75113488455514,2.02150893211365,204.016632080078,1.93777323147515e-05,0,0,0,0
1.465,587,499.142272949219,5.66082473444494,499.142272949219,5.66082473444494,4.24872255325317,202.206130981445,1.4153548363538e-05,0,0,0,0
1.4675,588,500.533813476562,5.67707373728499,500.533813476562,5.67707373728499,0.883222639560699,200.743453979492,1.0337789717596e-05,0,0,0,0
1.47,589,492.922729492188,5.58671004869064,492.922729492188,5.58671004869064,4.01209592819214,199.57633972168,7.55074961489299e-06,0,0,0,0
1.4725,590,492.513397216797,5.58174542823162,492.513397216797,5.58174542823162,2.74827885627747,198.654327392578,5.51508810531232e-06,0,0,0,0
1.475,591,491.101501464844,5.5645374318546,491.101501464844,5.5645374318546,2.48555707931519,197.931930541992,4.02823525291751e-06,0,0,0,0
1.4775,592,489.778076171875,5.54828910154455,489.778076171875,5.54828910154455,2.43094253540039,197.36979675293,2.94223400487681e-06,0,0,0,0
1.48,593,488.7080078125,5.53506679319318,488.7080078125,5.53506679319318,2.41958951950073,196.934951782227,2.14901569961512e-06,0,0,0,0
1.4825,594,487.874694824219,5.52471724537809,487.874694824219,5.52471724537809,2.41722917556763,196.600219726562,1.5696468835813e-06,0,0,0,0
1.485,595,487.234130859375,5.51673006091898,487.234130859375,5.51673006091898,2.41673851013184,196.343704223633,1.14647434656945e-06,0,0,0,0
1.4875,596,486.74462890625,5.5106079194325,486.74462890625,5.5106079194325,2.41663670539856,196.147842407227,8.3738797229671e-07,0,0,0,0
1.49,597,486.3720703125,5.50593757405626,486.3720703125,5.50593757405626,2.41661548614502,195.998794555664,6.11630468938529e-07,0,0,0,0
1.4925,598,486.089294433594,5.50238648732223,486.089294433594,5.50238648732223,2.4166111946106,195.885696411133,4.46736549974958e-07,0,0,0,0
1.495,599,485.875427246094,5.49969716698747,485.875427246094,5.49969716698747,2.41661024093628,195.800140380859,3.2629759516567e-07,0,0,0,0
1.4975,600,485.713928222656,5.49766431255613,485.713928222656,5.49766431255613,2.4166100025177,195.735549926758,2.38328652812925e-07,0,0,0,0
1.5,601,485.59228515625,5.49613197603206,485.59228515625,5.49613197603206,2.4166100025177,195.686874389648,1.74075893255576e-07,0,0,0,0
1.5025,602,485.500793457031,5.4949787957194,485.500793457031,5.4949787957194,2.4166100025177,195.650283813477,1.27145497685888e-07,0,0,0,0
1.505,603,485.43212890625,5.49411296095046,485.43212890625,5.49411296095046,2.4166100025177,195.622817993164,9.2867416867648e-08,0,0,0,0
1.5075,604,485.380676269531,5.49346395263333,485.380676269531,5.49346395263333,2.4166100025177,195.602233886719,6.783061223814e-08,0,0,0,0
1.51,605,485.342163085938,5.49297804127796,485.342163085938,5.49297804127796,2.4166100025177,195.586837768555,4.95436616176903e-08,0,0,0,0
1.5125,606,485.313385009766,5.4926148897091,485.313385009766,5.4926148897091,2.4166100025177,195.575317382812,3.61868259801668e-08,0,0,0,0
1.515,607,485.291870117188,5.49234335581446,485.291870117188,5.49234335581446,2.4166100025177,195.56672668457,2.64309552022723e-08,0,0,0,0
1.5175,608,485.27587890625,5.49214151453304,485.27587890625,5.49214151453304,2.4166100025177,195.560317993164,1.93052418495654e-08,0,0,0,0
1.52,609,485.263946533203,5.4919908926555,485.263946533203,5.4919908926555,2.4166100025177,195.555541992188,1.41006006870725e-08,0,0,0,0
1.5225,610,482.383636474609,5.45534868548135,482.383636474609,5.45534868548135,4.33085584640503,195.551971435547,1.02991171146982e-08,0,0,0,0
1.525,611,423.652282714844,4.57292242961574,423.652282714844,4.57292242961574,0.900296449661255,170.001083374023,0.000169400489539839,0,0,0,0
1.5275,612,388.856079101562,3.92197048405191,388.856079101562,3.92197048405191,4.0156455039978,157.951812744141,0.000293123535811901,0,0,0,0
1.53,613,383.167785644531,3.80718879795716,383.167785644531,3.80718879795716,0.834770679473877,153.767974853516,0.000383491191314533,0,0,0,0
1.5325,614,378.805755615234,3.71777152827982,378.805755615234,3.71777152827982,4.00202369689941,153.923522949219,0.000449495972134173,0,0,0,0
1.535,615,389.399230957031,3.93281810452743,389.399230957031,3.93281810452743,0.831938982009888,156.258850097656,0.000497706001624465,0,0,0,0
1.5375,616,395.592651367188,4.05506669758275,395.592651367188,4.05506669758275,2.08718919754028,159.489379882812,0.000532918784301728,0,0,0,0
1.54,617,403.685455322266,4.21063915284318,403.685455322266,4.21063915284318,2.34812998771667,162.883056640625,0.00055863824672997,0,0,0,0
1.5425,618,411.522399902344,4.35657413622737,411.522399902344,4.35657413622737,2.40237426757812,166.050384521484,0.000577423837967217,0,0,0,0
1.545,619,418.402160644531,4.48072305131872,418.402160644531,4.48072305131872,2.41365051269531,168.809051513672,0.000591144897043705,0,0,0,0
1.5475,620,487.991302490234,5.52616827184602,487.991302490234,5.52616827184602,2.41599464416504,196.646118164062,0.000431773834861815,0,0,0,0
1.55,621,522.671447753906,5.92026037190863,522.671447753906,5.92026037190863,2.41648197174072,210.518478393555,0.000315368786687031,0,0,0,0
1.5525,622,536.630615234375,6.06009407766435,536.630615234375,6.06009407766435,2.41658329963684,216.102203369141,0.000230346209718846,0,0,0,0
1.555,623,538.819152832031,6.08116159063248,538.819152832031,6.08116159063248,2.41660451889038,216.977630615234,0.000168245489476249,0,0,0,0
1.5575,624,537.650695800781,6.06994136149407,537.650695800781,6.06994136149407,0.502362728118896,215.361709594727,0.000122886965982616,0,0,0,0
1.56,625,528.455383300781,5.97937771874407,528.455383300781,5.97937771874407,2.01867699623108,212.593368530273,8.97569698281586e-05,0,0,0,0
1.5625,626,520.131958007812,5.89375433732427,520.131958007812,5.89375433732427,2.33388781547546,209.453125,6.55587355140597e-05,0,0,0,0
1.565,627,512.331115722656,5.81014449364088,512.331115722656,5.81014449364088,2.39941358566284,206.372085571289,4.78842775919475e-05,0,0,0,0
1.5675,628,505.298583984375,5.7318141277276,505.298583984375,5.7318141277276,2.41303515434265,203.567245483398,3.49748042935971e-05,0,0,0,0
1.57,629,499.196655273438,5.66146201247818,499.196655273438,5.66146201247818,2.41586685180664,201.128189086914,2.55456925515318e-05,0,0,0,0
1.5725,630,494.054809570312,5.60038412175557,494.054809570312,5.60038412175557,2.41645550727844,199.071792602539,1.86586421477841e-05,0,0,0,0
1.575,631,489.815734863281,5.5487530505707,489.815734863281,5.5487530505707,2.41657781600952,197.376235961914,1.36283224492217e-05,0,0,0,0
1.5775,632,486.378753662109,5.50602143801223,486.378753662109,5.50602143801223,2.41660332679749,196.00146484375,9.9541639428935e-06,0,0,0,0
1.58,633,483.62841796875,5.47125398408053,483.62841796875,5.47125398408053,2.41660857200623,194.901336669922,7.27054839444463e-06,0,0,0,0
1.5825,634,481.450622558594,5.44335699949503,481.450622558594,5.44335699949503,2.41660976409912,194.030227661133,5.31042815055116e-06,0,0,0,0
1.585,635,479.741027832031,5.42122740038488,479.741027832031,5.42122740038488,2.41660976409912,193.346374511719,3.87875115848146e-06,0,0,0,0
1.5875,636,478.408538818359,5.40383748911756,478.408538818359,5.40383748911756,2.41660976409912,192.813385009766,2.83305030279735e-06,0,0,0,0
1.59,637,477.376342773438,5.39028066860406,477.376342773438,5.39028066860406,2.41660976409912,192.400497436523,2.06926756618486e-06,0,0,0,0
1.5925,638,540.451416015625,6.09673051491074,540.451416015625,6.09673051491074,2.41660976409912,217.63053894043,-0.000167881560628302,0,0,0,0
1.595,639,569.959350585938,6.35892002284138,569.959350585938,6.35892002284138,2.41660976409912,229.433715820312,-0.00029201409779489,0,0,0,0
1.5975,640,579.948852539062,6.44036315430437,579.948852539062,6.44036315430437,2.41660976409912,233.429504394531,-0.000382680853363127,0,0,0,0
1.6,641,515.331420898438,5.84269994516448,515.331420898438,5.84269994516448,2.41660976409912,207.582550048828,-0.000279511121334508,0,0,0,0
1.6025,642,476.231811523438,5.37516018567404,476.231811523438,5.37516018567404,4.33085584640503,193.091232299805,-0.000204155672690831,0,0,0,0
1.605,643,459.768371582031,5.14707844405456,459.768371582031,5.14707844405456,2.81454253196716,185.596069335938,-0.000149115861859173,0,0,0,0
1.6075,644,451.993225097656,5.03223304776066,451.993225097656,5.03223304776066,2.49933195114136,182.296890258789,-0.000108914631709922,0,0,0,0
1.61,645,449.896545410156,5.0004555301752,449.896545410156,5.0004555301752,2.43380618095398,181.418899536133,-7.95515443314798e-05,0,0,0,0
1.6125,646,451.010192871094,5.01737718980105,451.010192871094,5.01737718980105,2.42018461227417,181.856185913086,-5.8104662457481e-05,0,0,0,0
1.615,647,453.711517333984,5.05801829606948,453.711517333984,5.05801829606948,2.41735315322876,182.935028076172,-4.24398022005334e-05,0,0,0,0
1.6175,648,457.019317626953,5.10700794405715,457.019317626953,5.10700794405715,2.41676449775696,184.257781982422,-3.09981478494592e-05,0,0,0,0
1.62,649,460.376220703125,5.15586020021308,460.376220703125,5.15586020021308,2.41664218902588,185.600479125977,-2.26411302719498e-05,0,0,0,0
1.6225,650,463.490905761719,5.20041735064082,463.490905761719,5.20041735064082,2.41661667823792,186.846328735352,-1.65371420735028e-05,0,0,0,0
1.625,651,466.232543945312,5.23903153783791,466.232543945312,5.23903153783791,2.4166111946106,187.942977905273,-1.20787735795602e-05,0,0,0,0
1.6275,652,465.692291259766,5.2314670252402,465.692291259766,5.2314670252402,4.33085632324219,188.875427246094,-8.82236872712383e-06,0,0,0,0
1.63,653,469.900817871094,5.28982033459513,469.900817871094,5.28982033459513,2.81454277038574,189.649047851562,-6.44388182990951e-06,0,0,0,0
1.6325,654,471.94921875,5.31775016843172,471.94921875,5.31775016843172,2.49933195114136,190.279281616211,-4.70662871521199e-06,0,0,0,0
1.635,655,476.184387207031,5.37453164953665,476.184387207031,5.37453164953665,0.519560039043427,190.785491943359,-3.43773444910767e-06,0,0,0,0
1.6375,656,472.064147949219,5.31930814865984,472.064147949219,5.31930814865984,3.93649816513062,191.187545776367,-2.51093047154427e-06,0,0,0,0
1.64,657,474.661071777344,5.35425697627019,474.661071777344,5.35425697627019,2.73256349563599,191.503967285156,-1.83399038178322e-06,0,0,0,0
1.6425,658,475.654327392578,5.36749560766878,475.654327392578,5.36749560766878,2.48229026794434,191.751098632812,-1.33955154524301e-06,0,0,0,0
1.645,659,476.211791992188,5.37489487722603,476.211791992188,5.37489487722603,2.43026351928711,191.94287109375,-9.78412117547123e-07,0,0,0,0
1.6475,660,476.598022460938,5.38000835282095,476.598022460938,5.38000835282095,2.41944813728333,192.090881347656,-7.14634836640471e-07,0,0,0,0
1.65,661,476.885589599609,5.38380868962539,476.885589599609,5.38380868962539,2.4171998500824,192.204559326172,-5.21971230682539e-07,0,0,0,0
1.6525,662,477.103668212891,5.38668678646788,477.103668212891,5.38668678646788,2.41673254966736,192.29150390625,-3.81249208203371e-07,0,0,0,0
1.655,663,413.398895263672,4.39080806528692,413.398895263672,4.39080806528692,2.41663551330566,166.809539794922,0.000169114500749856,0,0,0,0
1.6575,664,383.406555175781,3.81204909253513,383.406555175781,3.81204909253513,2.41661524772644,154.812591552734,0.000292914657620713,0,0,0,0
1.66,665,373.046081542969,3.59797293731744,373.046081542969,3.59797293731744,2.41661095619202,150.668395996094,0.000383338629035279,0,0,0,0
1.6625,666,373.509826660156,3.60768797885053,373.509826660156,3.60768797885053,2.41661024093628,150.853897094727,0.000449384533567354,0,0,0,0
1.665,667,382.275939941406,3.78900284730537,382.275939941406,3.78900284730537,0.502363920211792,153.211791992188,0.000497624627314508,0,0,0,0
1.6675,668,388.120208740234,3.90724215228886,388.120208740234,3.90724215228886,2.01867723464966,156.459289550781,0.000532859354279935,0,0,0,0
1.67,669,460.033996582031,5.15091947480935,460.033996582031,5.15091947480935,2.33388781547546,185.413925170898,0.000389201915822923,0,0,0,0
1.6725,670,497.996032714844,5.64734960363836,497.996032714844,5.64734960363836,2.39941358566284,200.638061523438,0.000284274137811735,0,0,0,0
1.675,671,515.345886230469,5.84285568476256,515.345886230469,5.84285568476256,2.41303515434265,207.586181640625,0.000207634599064477,0,0,0,0
1.6775,672,523.556762695312,5.92942097411125,523.556762695312,5.92942097411125,0.501620709896088,209.723678588867,0.000151656873640604,0,0,0,0
1.68,673,520.013610839844,5.89251071714594,520.013610839844,5.89251071714594,2.0185227394104,209.216552734375,0.000110770590254106,0,0,0,0
1.6825,674,578.843994140625,6.4315166085209,578.843994140625,6.4315166085209,2.33385562896729,232.937927246094,-8.84858236531727e-05,0,0,0,0
1.685,675,602.964233398438,6.61643571268097,602.964233398438,6.61643571268097,2.39940690994263,242.625335693359,-0.000234023260418326,0,0,0,0
1.6875,676,607.285095214844,6.64789907954082,607.285095214844,6.64789907954082,2.41303372383118,244.361862182617,-0.000340324186254293,0,0,0,0
1.69,677,604.023254394531,6.62419014314781,604.023254394531,6.62419014314781,0.501620411872864,241.910278320312,-0.000417966686654836,0,0,0,0
1.6925,678,590.82177734375,6.52542072835822,590.82177734375,6.52542072835822,2.0185227394104,237.539825439453,-0.000474676955491304,0,0,0,0
1.695,679,577.925903320312,6.42413576465627,577.925903320312,6.42413576465627,2.33385562896729,232.570678710938,-0.000516098341904581,0,0,0,0
1.6975,680,565.724731445312,6.32336457353555,565.724731445312,6.32336457353555,2.39940690994263,227.729553222656,-0.000546352588571608,0,0,0,0
1.7,681,554.830444335938,6.22884209235928,554.830444335938,6.22884209235928,2.41303372383118,223.380004882812,-0.000568450370337814,0,0,0,0
1.7025,682,545.550659179688,6.1445969789608,545.550659179688,6.1445969789608,2.41586637496948,219.669769287109,-0.000584590656217188,0,0,0,0
1.705,683,537.93505859375,6.07267780267104,537.93505859375,6.07267780267104,2.41645526885986,216.623901367188,-0.000596379570197314,0,0,0,0
1.7075,684,531.880798339844,6.01359299820898,531.880798339844,6.01359299820898,2.41657781600952,214.202270507812,-0.000604990229476243,0,0,0,0
1.71,685,527.211120605469,5.96680442831518,527.211120605469,5.96680442831518,2.41660332679749,212.334411621094,-0.000611279509030282,0,0,0,0
1.7125,686,523.724975585938,5.93115689299998,523.724975585938,5.93115689299998,2.41660857200623,210.93994140625,-0.000615873141214252,0,0,0,0
1.715,687,521.224487304688,5.90519957602346,521.224487304688,5.90519957602346,2.41660976409912,209.939758300781,-0.000619228347204626,0,0,0,0
1.7175,688,519.529418945312,5.88741489069481,519.529418945312,5.88741489069481,2.41660976409912,209.26171875,-0.000621679006144404,0,0,0,0
1.72,689,518.482666015625,5.87635529778326,518.482666015625,5.87635529778326,2.41660976409912,208.843017578125,-0.000623469008132815,0,0,0,0
1.7225,690,517.951782226562,5.87072350973053,517.951782226562,5.87072350973053,2.41660976409912,208.63069152832,-0.000624776410404593,0,0,0,0
1.725,691,517.82763671875,5.86940432294272,517.82763671875,5.86940432294272,2.41660976409912,208.581024169922,-0.000625731307081878,0,0,0,0
1.7275,692,518.021545410156,5.8714644544507,518.021545410156,5.8714644544507,2.41660976409912,208.658584594727,-0.000626428809482604,0,0,0,0
1.73,693,518.462524414062,5.87614190834506,518.462524414062,5.87614190834506,2.41660976409912,208.834976196289,-0.00062693830113858,0,0,0,0
1.7325,694,519.094360351562,5.88282541017002,519.094360351562,5.88282541017002,2.41660976409912,209.087707519531,-0.000627310364507139,0,0,0,0
1.735,695,519.872863769531,5.89103073650149,519.872863769531,5.89103073650149,2.41660976409912,209.399124145508,-0.000627582194283605,0,0,0,0
1.7375,696,520.763671875,5.90037987181133,520.763671875,5.90037987181133,2.41660976409912,209.755447387695,-0.00062778068240732,0,0,0,0
1.74,697,521.740234375,5.91058044949697,521.740234375,5.91058044949697,2.41660976409912,210.146057128906,-0.000627925677690655,0,0,0,0
1.7425,698,519.910522460938,5.89142682844915,519.910522460938,5.89142682844915,4.33085584640503,210.562728881836,-0.000628031557425857,0,0,0,0
1.745,699,523.276123046875,5.92652155282721,523.276123046875,5.92652155282721,2.81454253196716,210.999176025391,-0.000628108915407211,0,0,0,0
1.7475,700,524.877380371094,5.94300994184365,524.877380371094,5.94300994184365,2.49933195114136,211.450546264648,-0.000628165435045958,0,0,0,0
1.75,701,526.132202148438,5.95583851520084,526.132202148438,5.95583851520084,2.43380618095398,211.913177490234,-0.000628206704277545,0,0,0,0
1.7525,702,527.330444335938,5.96801358204999,527.330444335938,5.96801358204999,2.42018461227417,212.38427734375,-0.000628236855845898,0,0,0,0
1.755,703,528.5283203125,5.98011233256892,528.5283203125,5.98011233256892,2.41735315322876,212.861724853516,-0.000628258858341724,0,0,0,0
1.7575,704,529.734741210938,5.99222472998755,529.734741210938,5.99222472998755,2.41676449775696,213.343963623047,-0.000628274923656136,0,0,0,0
1.76,705,530.949462890625,6.00434751091414,530.949462890625,6.00434751091414,2.41664218902588,213.829772949219,-0.00062828668160364,0,0,0,0
1.7625,706,532.170715332031,6.01646239562389,532.170715332031,6.01646239562389,2.41661667823792,214.318252563477,-0.000628295238129795,0,0,0,0
1.765,707,533.39697265625,6.02855394196734,533.39697265625,6.02855394196734,2.4166111946106,214.808746337891,-0.000628301524557173,0,0,0,0
1.7675,708,534.626892089844,6.0406088713634,534.626892089844,6.0406088713634,2.41661024093628,215.300720214844,-0.000628306064754725,0,0,0,0
1.77,709,535.859558105469,6.05261838070199,535.859558105469,6.05261838070199,2.4166100025177,215.793792724609,-0.000628309440799057,0,0,0,0
1.7725,710,537.094299316406,6.06457624438374,537.094299316406,6.06457624438374,2.4166100025177,216.287689208984,-0.000628311885520816,0,0,0,0
1.775,711,538.330627441406,6.07647815379484,538.330627441406,6.07647815379484,2.4166100025177,216.782211303711,-0.000628313631750643,0,0,0,0
1.7775,712,539.568115234375,6.08832049693169,539.568115234375,6.08832049693169,2.4166100025177,217.277221679688,-0.000628314912319183,0,0,0,0
1.78,713,540.806579589844,6.10010207522034,540.806579589844,6.10010207522034,2.4166100025177,217.772598266602,-0.000628315843641758,0,0,0,0
1.7825,714,539.174255371094,6.08455902227716,539.174255371094,6.08455902227716,4.33085584640503,218.268218994141,-0.000628316542133689,0,0,0,0
1.785,715,542.688232421875,6.11786975121274,542.688232421875,6.11786975121274,2.81454253196716,218.764022827148,-0.000628317066002637,0,0,0,0
1.7875,716,547.272277832031,6.16050019181519,547.272277832031,6.16050019181519,0.585085928440094,219.259963989258,-0.000628317473456264,0,0,0,0
1.79,717,479.594299316406,5.41931859310992,479.594299316406,5.41931859310992,3.95011949539185,194.207794189453,-0.000458924798294902,0,0,0,0
1.7925,718,452.538391113281,5.04043903459876,452.538391113281,5.04043903459876,2.73539519309998,182.656600952148,-0.000335199903929606,0,0,0,0
1.795,719,443.70166015625,4.90453111955919,443.70166015625,4.90453111955919,2.48287892341614,178.970397949219,-0.000244830909650773,0,0,0,0
1.7975,720,445.412536621094,4.93132843068425,445.412536621094,4.93132843068425,2.43038582801819,179.623245239258,-0.000178825153852813,0,0,0,0
1.8,721,452.509887695312,5.04001057088399,452.509887695312,5.04001057088399,2.41947364807129,182.455642700195,-0.000130614382214844,0,0,0,0
1.8025,722,461.831878662109,5.17677585111687,461.831878662109,5.17677585111687,2.41720533370972,186.183074951172,-9.54010974965058e-05,0,0,0,0
1.805,723,471.558654785156,5.31244849731018,471.558654785156,5.31244849731018,2.41673374176025,190.073501586914,-6.96812203386799e-05,0,0,0,0
1.8075,724,480.718627929688,5.43390671422731,480.718627929688,5.43390671422731,2.41663551330566,193.737442016602,-5.08953526150435e-05,0,0,0,0
1.81,725,488.856628417969,5.53690776693463,488.856628417969,5.53690776693463,2.41661524772644,196.992630004883,-3.71741043636575e-05,0,0,0,0
1.8125,726,495.820007324219,5.62154113335453,495.820007324219,5.62154113335453,2.41661095619202,199.777969360352,-2.71520657406654e-05,0,0,0,0
1.815,727,501.623809814453,5.68971813947554,501.623809814453,5.68971813947554,2.41661024093628,202.099487304688,-1.98319430637639e-05,0,0,0,0
1.8175,728,509.239685058594,5.77606562955554,509.239685058594,5.77606562955554,0.502363920211792,203.997299194336,-1.44853047459037e-05,0,0,0,0
