t_s,n,u1_pwm,u1_V,u1unsat_pwm,u1unsat_V,y1_rads,u2_ref,y2_rad,x1i,x2i,x1o,x2o
54.74,21897,653.402465820312,6.95911954537246,653.402465820312,6.95911954537246,1.93144237995148,263.495941162109,-0.00335057335905731,0,0,0,0
54.7425,21898,652.892578125,6.95588542183623,652.892578125,6.95588542183623,0.401507407426834,262.334747314453,-0.00363301858305931,0,0,0,0
54.745,21899,695.026733398438,7.2117149376235,695.026733398438,7.2117149376235,0.083465188741684,278.95703125,-0.0040087103843689,0,0,0,0
54.7475,21900,693.264404296875,7.2014157036306,693.264404296875,7.2014157036306,1.93159675598145,279.319244384766,-0.00428311666473746,0,0,0,0
54.75,21901,740.869934082031,7.47069364115961,740.869934082031,7.47069364115961,0.401539504528046,297.400360107422,-0.00465293694287539,0,0,0,0
54.7525,21902,742.878051757812,7.48171044773879,742.878051757812,7.48171044773879,1.99771797657013,299.116760253906,-0.00492305448278785,0,0,0,0
54.755,21903,734.355224609375,7.43479076886752,734.355224609375,7.43479076886752,0.415284752845764,294.713806152344,-0.0051203491166234,0,0,0,0
54.7575,21904,718.148071289062,7.34429076784849,718.148071289062,7.34429076784849,2.00057530403137,289.138519287109,-0.00526445358991623,0,0,0,0
54.76,21905,765.668334960938,7.60526866129898,765.668334960938,7.60526866129898,2.3301248550415,308.299865722656,-0.00553910061717033,0,0,0,0
54.7625,21906,779.832275390625,7.68087776718933,779.832275390625,7.68087776718933,2.39863157272339,313.960235595703,-0.00573970377445221,0,0,0,0
54.765,21907,780.813232421875,7.6860852321225,780.813232421875,7.6860852321225,2.4128725528717,314.314392089844,-0.00588622502982616,0,0,0,0
54.7675,21908,778.557739257812,7.67410647227221,778.557739257812,7.67410647227221,2.41583299636841,313.367248535156,-0.0059932442381978,0,0,0,0
54.77,21909,777.56787109375,7.66884332652632,777.56787109375,7.66884332652632,2.41644835472107,312.925048828125,-0.00607141200453043,0,0,0,0
54.7725,21910,779.556518554688,7.67941325426254,779.556518554688,7.67941325426254,2.41657638549805,313.673950195312,-0.00612850580364466,0,0,0,0
54.775,21911,722.683532714844,7.36979818312266,722.683532714844,7.36979818312266,4.33084917068481,292.028381347656,-0.00600081402808428,0,0,0,0
54.7775,21912,712.270874023438,7.3110096714558,712.270874023438,7.3110096714558,2.81454110145569,286.91064453125,-0.00590754766017199,0,0,0,0
54.78,21913,717.837280273438,7.34253739032695,717.837280273438,7.34253739032695,4.41357803344727,290.053894042969,-0.00583942560479045,0,0,0,0
54.7825,21914,737.876586914062,7.45422854916477,737.876586914062,7.45422854916477,2.83173871040344,297.077026367188,-0.00578966923058033,0,0,0,0
54.785,21915,697.881225585938,7.22833413719118,697.881225585938,7.22833413719118,4.41715288162231,281.987243652344,-0.00558393402025104,0,0,0,0
54.7875,21916,702.094604492188,7.25272765398778,702.094604492188,7.25272765398778,2.8324818611145,282.679992675781,-0.00543366419151425,0,0,0,0
54.79,21917,660.175537109375,7.0017178945295,660.175537109375,7.0017178945295,4.41730737686157,266.822570800781,-0.0051545137539506,0,0,0,0
54.7925,21918,665.326477050781,7.03368279350977,665.326477050781,7.03368279350977,4.74676036834717,269.041137695312,-0.00495062163099647,0,0,0,0
54.795,21919,631.178466796875,6.81422770552766,631.178466796875,6.81422770552766,4.81524658203125,255.384399414062,-0.00463230535387993,0,0,0,0
54.7975,21920,642.119018554688,6.88659943469953,642.119018554688,6.88659943469953,4.82948350906372,259.731231689453,-0.00439980626106262,0,0,0,0
54.8,21921,612.455322265625,6.6849545047517,612.455322265625,6.6849545047517,4.83244323730469,247.830200195312,-0.0040605952963233,0,0,0,0
54.8025,21922,567.34375,6.3370338382001,567.34375,6.3370338382001,4.83305835723877,229.750823974609,-0.00364344171248376,0,0,0,0
54.805,21923,578.07763671875,6.42535747389356,578.07763671875,6.42535747389356,4.83318614959717,234.010406494141,-0.00333875161595643,0,0,0,0
54.8075,21924,552.22607421875,6.2055591922206,552.22607421875,6.2055591922206,4.83321285247803,223.636169433594,-0.00294681219384074,0,0,0,0
54.81,21925,511.675994873047,5.80296838466386,511.675994873047,5.80296838466386,4.83321857452393,207.384552001953,-0.00249114539474249,0,0,0,0
54.8125,21926,526.281188964844,5.95735631399188,526.281188964844,5.95735631399188,4.83321952819824,213.19580078125,-0.00215832516551018,0,0,0,0
54.815,21927,503.096008300781,5.70668086651721,503.096008300781,5.70668086651721,4.83321952819824,203.891159057617,-0.00174583960324526,0,0,0,0
54.8175,21928,463.936218261719,5.20672772205646,463.936218261719,5.20672772205646,4.83321952819824,188.19856262207,-0.00127516593784094,0,0,0,0
54.82,21929,478.775451660156,5.40863840151391,478.775451660156,5.40863840151391,4.83321952819824,194.106323242188,-0.000931384682189673,0,0,0,0
54.8225,21930,454.853149414062,5.07502240360599,454.853149414062,5.07502240360599,4.83321952819824,184.509735107422,-0.000510892947204411,0,0,0,0
54.825,21931,414.175476074219,4.40489444841022,414.175476074219,4.40489444841022,4.83321952819824,168.212936401367,-3.4371652873233e-05,0,0,0,0
54.8275,21932,426.885803222656,4.62860232024827,426.885803222656,4.62860232024827,4.83321952819824,173.272186279297,0.000313680793624371,0,0,0,0
54.83,21933,400.365295410156,4.14740025263766,400.365295410156,4.14740025263766,4.83321952819824,162.639511108398,0.000737292226403952,0,0,0,0
54.8325,21934,416.061218261719,4.43890109259139,416.061218261719,4.43890109259139,4.83321952819824,168.893737792969,0.00104669912252575,0,0,0,0
54.835,21935,387.330810546875,3.89140206052512,387.330810546875,3.89140206052512,4.83321952819824,157.377822875977,0.00144208373967558,0,0,0,0
54.8375,21936,401.569213867188,4.17042669640278,401.569213867188,4.17042669640278,2.91897368431091,161.901275634766,0.00173087371513247,0,0,0,0
54.84,21937,365.634613037109,3.44118715887583,365.634613037109,3.44118715887583,4.43528699874878,148.414489746094,0.00211119977757335,0,0,0,0
54.8425,21938,371.694641113281,3.56959498562526,371.694641113281,3.56959498562526,4.75049781799316,151.005859375,0.00238899094983935,0,0,0,0
54.845,21939,333.474731445312,2.73765436273777,333.474731445312,2.73765436273777,4.81602382659912,135.736419677734,0.00276128342375159,0,0,0,0
54.8475,21940,338.840942382812,2.85659716861615,338.840942382812,2.85659716861615,2.91539907455444,136.722686767578,0.00303320679813623,0,0,0,0
54.85,21941,294.843566894531,1.89299333840274,294.843566894531,1.89299333840274,4.4345440864563,120.016510009766,0.00340121332556009,0,0,0,0
54.8525,21942,293.649017333984,1.86775039759044,293.649017333984,1.86775039759044,4.75034332275391,119.710876464844,0.00367000629194081,0,0,0,0
54.855,21943,311.089721679688,2.2431215979262,311.089721679688,2.2431215979262,2.90174531936646,125.560180664062,0.00386633328162134,0,0,0,0
54.8575,21944,326.474304199219,2.58237333980558,326.474304199219,2.58237333980558,4.43170547485352,132.613159179688,0.00400973111391068,0,0,0,0
54.86,21945,284.769500732422,1.68281820208813,284.769500732422,1.68281820208813,2.83550715446472,114.955505371094,0.00428386218845844,0,0,0,0
54.8625,21946,272.096740722656,1.42847501342649,272.096740722656,1.42847501342649,4.41793632507324,110.819458007812,0.0044840881600976,0,0,0,0
54.865,21947,277.480651855469,1.53502515129193,277.480651855469,1.53502515129193,2.83264493942261,112.005676269531,0.00463033374398947,0,0,0,0
54.8675,21948,284.265686035156,1.67247949473901,284.265686035156,1.67247949473901,2.5030951499939,114.50537109375,0.00473715178668499,0,0,0,0
54.87,21949,286.549499511719,1.7194840878944,286.549499511719,1.7194840878944,4.34883451461792,116.509521484375,0.00481517240405083,0,0,0,0
54.8725,21950,231.610275268555,0.713164114204223,231.610275268555,0.713164114204223,2.81827998161316,93.6002807617188,0.00504155177623034,0,0,0,0
54.875,21951,209.747833251953,0.3973873701212,209.747833251953,0.3973873701212,2.50010895729065,84.6514282226562,0.00520689971745014,0,0,0,0
54.8775,21952,202.441390991211,0.303085428882098,202.441390991211,0.303085428882098,2.43396759033203,81.6770629882812,0.00532767036929727,0,0,0,0
54.88,21953,199.998718261719,0.272782262872293,199.998718261719,0.272782262872293,2.42021822929382,80.679931640625,0.00541588151827455,0,0,0,0
54.8825,21954,197.777557373047,0.245751647907663,197.777557373047,0.245751647907663,2.41736006736755,79.778076171875,0.00548031134530902,0,0,0,0
54.885,21955,253.148513793945,1.07361989761688,253.148513793945,1.07361989761688,2.41676592826843,101.912841796875,0.00535797793418169,0,0,0,0
54.8875,21956,267.956420898438,1.34816879669066,267.956420898438,1.34816879669066,2.41664242744446,107.820556640625,0.00526862544938922,0,0,0,0
54.89,21957,262.423950195312,1.24320654599162,262.423950195312,1.24320654599162,2.41661667823792,105.591918945312,0.00520336208865047,0,0,0,0
54.8925,21958,250.155334472656,1.02068053326069,250.155334472656,1.02068053326069,0.502365231513977,99.520751953125,0.00515569373965263,0,0,0,0
54.895,21959,288.017608642578,1.74988442310167,288.017608642578,1.74988442310167,2.01867747306824,115.559509277344,0.00495148357003927,0,0,0,0
54.8975,21960,288.179565429688,1.75324669404188,288.179565429688,1.75324669404188,2.33388781547546,115.79638671875,0.00480232760310173,0,0,0,0
54.9,21961,273.578735351562,1.45757055286962,273.578735351562,1.45757055286962,0.485167592763901,108.830200195312,0.00469338381662965,0,0,0,0
54.9025,21962,246.885101318359,0.963869177095895,246.885101318359,0.963869177095895,2.01510262489319,99.0552978515625,0.00461381115019321,0,0,0,0
54.905,21963,282.541107177734,1.6372240849372,282.541107177734,1.6372240849372,0.418898671865463,112.344299316406,0.00438629789277911,0,0,0,0
54.9075,21964,275.949340820312,1.50448372130945,275.949340820312,1.50448372130945,2.00132656097412,110.640502929688,0.00422012154012918,0,0,0,0
54.91,21965,317.063842773438,2.37429223067268,317.063842773438,2.37429223067268,0.416034907102585,126.117553710938,0.00392935331910849,0,0,0,0
54.9125,21966,309.464111328125,2.2076081832364,309.464111328125,2.2076081832364,2.0007312297821,124.009887695312,0.00371697498485446,0,0,0,0
54.915,21967,347.248840332031,3.04220494613223,347.248840332031,3.04220494613223,0.415911167860031,138.153411865234,0.00339246052317321,0,0,0,0
54.9175,21968,338.855010986328,2.85690866377164,338.855010986328,2.85690866377164,0.0864594355225563,134.577789306641,0.0031554342713207,0,0,0,0
54.92,21969,371.223815917969,3.55968552447843,371.223815917969,3.55968552447843,0.0179731510579586,147.463073730469,0.00281291664578021,0,0,0,0
54.9225,21970,357.1611328125,3.2588209334091,357.1611328125,3.2588209334091,1.91798233985901,142.956359863281,0.00256274081766605,0,0,0,0
54.925,21971,390.22412109375,3.94925408470296,390.22412109375,3.94925408470296,0.398709356784821,155.247802734375,0.00221061892807484,0,0,0,0
54.9275,21972,438.086212158203,4.81492732299674,438.086212158203,4.81492732299674,0.0828835293650627,174.178466796875,0.00178403500467539,0,0,0,0
54.93,21973,430.652954101562,4.69240441622452,430.652954101562,4.69240441622452,0.0172297935932875,171.139877319336,0.00147245707921684,0,0,0,0
54.9325,21974,460.450103759766,5.1569256828537,460.450103759766,5.1569256828537,0.00358172203414142,183.023986816406,0.00107548665255308,0,0,0,0
54.935,21975,505.483734130859,5.73391359037408,505.483734130859,5.73391359037408,0.000744566845241934,201.006927490234,0.000616145378444344,0,0,0,0
54.9375,21976,492.907257080078,5.58652258788069,492.907257080078,5.58652258788069,1.91440081596375,197.094818115234,0.000280641281278804,0,0,0,0
54.94,21977,523.581909179688,5.92968057383763,523.581909179688,5.92968057383763,0.397964835166931,208.424575805664,-0.000133804787765257,0,0,0,0
54.9425,21978,509.337341308594,5.77715058005416,509.337341308594,5.77715058005416,0.0827287584543228,202.5068359375,-0.000436517293564975,0,0,0,0
54.945,21979,538.441162109375,6.0775388006732,538.441162109375,6.0775388006732,0.0171976182609797,214.077819824219,-0.000827012350782752,0,0,0,0
54.9475,21980,526.830749511719,5.96294516496542,526.830749511719,5.96294516496542,0.00357503350824118,209.393692016602,-0.00111223093699664,0,0,0,0
54.95,21981,556.951171875,6.24760040416772,556.951171875,6.24760040416772,1.91498923301697,222.55647277832,-0.00148994836490601,0,0,0,0
54.9525,21982,611.041748046875,6.67488572837484,611.041748046875,6.67488572837484,0.39808714389801,243.247802734375,-0.00193522719200701,0,0,0,0
54.955,21983,607.337646484375,6.64827891974233,607.337646484375,6.64827891974233,1.99700021743774,242.689208984375,-0.00226046005263925,0,0,0,0
54.9575,21984,587.798461914062,6.50212399342067,587.798461914062,6.50212399342067,0.415135562419891,233.888854980469,-0.00249801110476255,0,0,0,0
54.96,21985,618.068603515625,6.72449039717188,618.068603515625,6.72449039717188,2.00054430961609,246.912292480469,-0.0028409119695425,0,0,0,0
54.9625,21986,617.204956054688,6.71845301715583,617.204956054688,6.71845301715583,0.415872305631638,245.579254150391,-0.00309136742725968,0,0,0,0
54.965,21987,601.427307128906,6.60513138158535,601.427307128906,6.60513138158535,0.0864513590931892,239.034240722656,-0.00327430106699467,0,0,0,0
54.9675,21988,639.646606445312,6.87043002331099,639.646606445312,6.87043002331099,1.93221759796143,255.392486572266,-0.00357730919495225,0,0,0,0
54.97,21989,644.54052734375,6.902335719598,644.54052734375,6.902335719598,2.31591463088989,257.542114257812,-0.00379862706176937,0,0,0,0
54.9725,21990,639.096435546875,6.86681760772189,639.096435546875,6.86681760772189,0.4814313352108,254.225616455078,-0.00396027835085988,0,0,0,0
54.975,21991,625.559326171875,6.776190489811,625.559326171875,6.776190489811,2.01432585716248,249.692901611328,-0.00407834909856319,0,0,0,0
54.9775,21992,674.871276855469,7.09200222497575,674.871276855469,7.09200222497575,2.33298325538635,269.570251464844,-0.00433398084715009,0,0,0,0
54.98,21993,689.802001953125,7.18109234544348,689.802001953125,7.18109234544348,2.39922571182251,275.541748046875,-0.00452069519087672,0,0,0,0
54.9825,21994,690.572631835938,7.18562607278337,690.572631835938,7.18562607278337,2.41299605369568,275.817291259766,-0.00465707201510668,0,0,0,0
54.985,21995,687.26171875,7.16610463813184,687.26171875,7.16610463813184,2.41585874557495,274.453704833984,-0.00475668162107468,0,0,0,0
54.9875,21996,684.523376464844,7.14987308642175,684.523376464844,7.14987308642175,2.41645383834839,273.317993164062,-0.00482943654060364,0,0,0,0
54.99,21997,684.215698242188,7.14804433874385,684.215698242188,7.14804433874385,2.41657733917236,273.154357910156,-0.00488257734104991,0,0,0,0
54.9925,21998,686.821350097656,7.16349967695202,686.821350097656,7.16349967695202,2.41660308837891,274.155944824219,-0.00492139160633087,0,0,0,0
54.995,21999,689.326538085938,7.17829212661739,689.326538085938,7.17829212661739,4.33085441589355,276.265808105469,-0.00494974153116345,0,0,0,0
54.9975,22000,699.365966796875,7.23694848305581,699.365966796875,7.23694848305581,2.81454229354858,279.330657958984,-0.00497044809162617,0,0,0,0
55,22001,706.683471679688,7.27911665417484,706.683471679688,7.27911665417484,4.41357803344727,283.175415039062,-0.00498557277023792,0,0,0,0
55.0025,22002,660.985717773438,7.00676961465134,660.985717773438,7.00676961465134,2.83173871040344,263.90673828125,-0.00482722651213408,0,0,0,0
55.005,22003,649.94873046875,6.93713577637297,649.94873046875,6.93713577637297,4.41715288162231,260.404418945312,-0.00471157021820545,0,0,0,0
55.0075,22004,662.594604492188,7.0167746567409,662.594604492188,7.0167746567409,2.8324818611145,264.473114013672,-0.00462709460407495,0,0,0,0
55.01,22005,619.411376953125,6.73384502559973,619.411376953125,6.73384502559973,4.41730737686157,248.112823486328,-0.00439600041136146,0,0,0,0
55.0125,22006,619.208862304688,6.73243666323255,619.208862304688,6.73243666323255,4.74676036834717,248.192962646484,-0.00422720843926072,0,0,0,0
55.015,22007,581.28466796875,6.45100731658074,581.28466796875,6.45100731658074,2.90100049972534,231.88037109375,-0.0039345296099782,0,0,0,0
55.0175,22008,583.313110351562,6.46706396415915,583.313110351562,6.46706396415915,4.43155097961426,233.575744628906,-0.0037207561545074,0,0,0,0
55.02,22009,547.086791992188,6.15879292305763,547.086791992188,6.15879292305763,4.74972105026245,219.242858886719,-0.00339522212743759,0,0,0,0
55.0225,22010,555.820190429688,6.23761881593831,555.820190429688,6.23761881593831,4.81586217880249,222.743469238281,-0.00315745128318667,0,0,0,0
55.025,22011,523.6181640625,5.93005479311207,523.6181640625,5.93005479311207,4.82961177825928,209.839172363281,-0.00281438999809325,0,0,0,0
55.0275,22012,478.518249511719,5.40527400429672,478.518249511719,5.40527400429672,2.91822385787964,190.622924804688,-0.00239442382007837,0,0,0,0
55.03,22013,483.850341796875,5.47407846686019,483.850341796875,5.47407846686019,4.43513107299805,193.637634277344,-0.00208767969161272,0,0,0,0
55.0325,22014,454.185913085938,5.06509655499523,454.185913085938,5.06509655499523,4.75046539306641,181.933578491211,-0.00169423990882933,0,0,0,0
55.035,22015,469.361511230469,5.28241577754947,469.361511230469,5.28241577754947,4.81601667404175,188.01611328125,-0.00140687031671405,0,0,0,0
55.0375,22016,501.42626953125,5.68743200432613,501.42626953125,5.68743200432613,4.82964372634888,200.821762084961,-0.00119697488844395,0,0,0,0
55.04,22017,480.475402832031,5.43075835358477,480.475402832031,5.43075835358477,2.91823053359985,191.265731811523,-0.000874273711815476,0,0,0,0
55.0425,22018,490.097351074219,5.55221954898394,490.097351074219,5.55221954898394,4.43513250350952,195.996154785156,-0.000638571858871728,0,0,0,0
55.045,22019,455.55517578125,5.08542837841709,455.55517578125,5.08542837841709,4.75046539306641,182.340789794922,-0.000297021644655615,0,0,0,0
55.0475,22020,462.173706054688,5.18166402861663,462.173706054688,5.18166402861663,4.81601667404175,185.000701904297,-4.75524429930374e-05,0,0,0,0
55.05,22021,425.371337890625,4.6026290295284,425.371337890625,4.6026290295284,4.82964372634888,170.262008666992,0.000304053508443758,0,0,0,0
55.0525,22022,430.474548339844,4.68940878221695,430.474548339844,4.68940878221695,4.83247661590576,172.280014038086,0.000560867425519973,0,0,0,0
55.055,22023,454.692352294922,5.07263354805107,454.692352294922,5.07263354805107,2.91881942749023,180.793060302734,0.000748445047065616,0,0,0,0
55.0575,22024,418.184387207031,4.47685088595594,418.184387207031,4.47685088595594,4.43525505065918,167.074203491211,0.00105484516825527,0,0,0,0
55.06,22025,422.718963623047,4.55669408477245,422.718963623047,4.55669408477245,2.83624505996704,167.904037475586,0.00127864070236683,0,0,0,0
55.0625,22026,436.557800292969,4.79009931293328,436.557800292969,4.79009931293328,4.41808938980103,174.363555908203,0.00144210155121982,0,0,0,0
55.065,22027,396.170043945312,4.06632530696666,396.170043945312,4.06632530696666,4.74692249298096,158.381484985352,0.00173088675364852,0,0,0,0
55.0675,22028,392.755615234375,3.99940143119094,392.755615234375,3.99940143119094,4.81528043746948,157.033782958984,0.00194181618280709,0,0,0,0
55.07,22029,347.534912109375,3.04849545162152,347.534912109375,3.04849545162152,2.91524457931519,137.783935546875,0.00226527266204357,0,0,0,0
55.0725,22030,339.177062988281,2.86403863192276,339.177062988281,2.86403863192276,4.4345121383667,135.332427978516,0.0025015261489898,0,0,0,0
55.075,22031,352.388305664062,3.15489213398289,352.388305664062,3.15489213398289,2.83609056472778,139.637786865234,0.00267408648505807,0,0,0,0
55.0775,22032,306.051666259766,2.13335737181564,306.051666259766,2.13335737181564,4.41805744171143,122.033233642578,0.00296951783820987,0,0,0,0
55.08,22033,301.60693359375,2.03733483432435,301.60693359375,2.03733483432435,2.83266997337341,119.286560058594,0.00318530155345798,0,0,0,0
55.0825,22034,307.150329589844,2.15721635869018,307.150329589844,2.15721635869018,4.41734647750854,122.437133789062,0.00334291066974401,0,0,0,0
55.085,22035,321.216461181641,2.46595096844338,321.216461181641,2.46595096844338,2.83252215385437,127.094512939453,0.00345802865922451,0,0,0,0
55.0875,22036,332.1953125,2.70927215394251,332.1953125,2.70927215394251,2.50306963920593,131.269409179688,0.00354211125522852,0,0,0,0
55.09,22037,339.666381835938,2.87486933920171,339.666381835938,2.87486933920171,2.43458318710327,134.197204589844,0.00360352545976639,0,0,0,0
55.0925,22038,281.316101074219,1.61231033307328,281.316101074219,1.61231033307328,4.33459234237671,111.979125976562,0.00381777551956475,0,0,0,0
55.095,22039,263.012756347656,1.25424582418161,263.012756347656,1.25424582418161,2.81531929969788,103.730590820312,0.00397426448762417,0,0,0,0
55.0975,22040,258.108673095703,1.16328628711948,258.108673095703,1.16328628711948,2.49949359893799,101.564453125,0.00408856431022286,0,0,0,0
55.1,22041,258.112335205078,1.16335336568382,258.112335205078,1.16335336568382,2.43383979797363,101.511657714844,0.00417204946279526,0,0,0,0
55.1025,22042,258.605651855469,1.17240108788118,258.605651855469,1.17240108788118,2.42019176483154,101.685913085938,0.00423302687704563,0,0,0,0
55.105,22043,319.836242675781,2.43545094497244,319.836242675781,2.43545094497244,0.503108441829681,125.011108398438,0.00410817191004753,0,0,0,0
55.1075,22044,332.718383789062,2.72087628708594,332.718383789062,2.72087628708594,3.9330780506134,132.203002929688,0.00401697773486376,0,0,0,0
55.11,22045,335.26513671875,2.77736174302495,335.26513671875,2.77736174302495,0.817606568336487,131.3330078125,0.00395036907866597,0,0,0,0
55.1125,22046,321.775787353516,2.4783195648373,321.775787353516,2.4783195648373,2.08420968055725,126.678100585938,0.00390171818435192,0,0,0,0
55.115,22047,365.17822265625,3.43144402093187,365.17822265625,3.43144402093187,2.34751081466675,144.177062988281,0.00369679043069482,0,0,0,0
55.1175,22048,369.475341796875,3.52278399036698,369.475341796875,3.52278399036698,2.40224552154541,145.907348632812,0.00354711059480906,0,0,0,0
55.12,22049,358.762878417969,3.29351837929055,358.762878417969,3.29351837929055,0.49937778711319,140.459381103516,0.00343778403475881,0,0,0,0
55.1225,22050,335.939758300781,2.79231870090322,335.939758300781,2.79231870090322,2.01805663108826,132.221069335938,0.0033579315058887,0,0,0,0
55.125,22051,313.2880859375,2.29127769578245,313.2880859375,2.29127769578245,2.33375883102417,123.330993652344,0.00329960696399212,0,0,0,0
55.1275,22052,353.976409912109,3.18955764932299,353.976409912109,3.18955764932299,0.485140800476074,138.477722167969,0.0030876137316227,0,0,0,0
55.13,22053,353.043548583984,3.16920458641849,353.043548583984,3.16920458641849,2.01509690284729,139.001922607422,0.00293277320452034,0,0,0,0
55.1325,22054,399.950073242188,4.13943360530579,399.950073242188,4.13943360530579,0.418897479772568,156.784820556641,0.00265028444118798,0,0,0,0
55.135,22055,398.000183105469,4.10185188476727,398.000183105469,4.10185188476727,2.00132632255554,156.930969238281,0.00244395388290286,0,0,0,0
55.1375,22056,381.856719970703,3.78043710240047,381.856719970703,3.78043710240047,0.41603484749794,149.499603271484,0.00229324935935438,0,0,0,0
55.14,22057,416.813049316406,4.45238051181109,416.813049316406,4.45238051181109,0.0864851474761963,163.260986328125,0.00201378157362342,0,0,0,0
55.1425,22058,409.888122558594,4.32653408120215,409.888122558594,4.32653408120215,1.93222463130951,161.574249267578,0.00180965743493289,0,0,0,0
55.145,22059,451.438323974609,5.02385656500071,451.438323974609,5.02385656500071,0.401670038700104,177.250762939453,0.00149117177352309,0,0,0,0
55.1475,22060,448.271820068359,4.97559245080772,448.271820068359,4.97559245080772,0.0834989994764328,175.766815185547,0.00125854881480336,0,0,0,0
55.15,22061,483.672241210938,5.47181200111108,483.672241210938,5.47181200111108,1.93160378932953,191.008499145508,0.000919247453566641,0,0,0,0
55.1525,22062,480.943237304688,5.43681045206833,480.943237304688,5.43681045206833,0.401540964841843,188.970520019531,0.000671420828439295,0,0,0,0
55.155,22063,515.613403320312,5.84573378920023,515.613403320312,5.84573378920023,1.99771821498871,203.767013549805,0.000321014609653503,0,0,0,0
55.1575,22064,512.330200195312,5.81013448210001,512.330200195312,5.81013448210001,0.415284812450409,201.474044799805,6.50769798085093e-05,0,0,0,0
55.16,22065,549.759399414062,6.18325113803286,549.759399414062,6.18325113803286,0.0863292291760445,216.217071533203,-0.000291253527393565,0,0,0,0
55.1625,22066,541.661254882812,6.10819212826001,541.661254882812,6.10819212826001,1.93219220638275,214.053192138672,-0.000551518285647035,0,0,0,0
55.165,22067,522.275634765625,5.91615149364562,522.275634765625,5.91615149364562,0.401663303375244,205.349334716797,-0.000741616357117891,0,0,0,0
55.1675,22068,553.790405273438,6.21957712950409,553.790405273438,6.21957712950409,1.99774372577667,218.881256103516,-0.00104985747020692,0,0,0,0
55.17,22069,553.762268066406,6.21932586993907,553.762268066406,6.21932586993907,0.415290117263794,217.887954711914,-0.00127499760128558,0,0,0,0
55.1725,22070,534.979064941406,6.04404734722174,534.979064941406,6.04404734722174,2.00057649612427,211.293838500977,-0.0014394405297935,0,0,0,0
55.175,22071,574.253967285156,6.39434103058711,574.253967285156,6.39434103058711,2.33012509346008,227.168960571289,-0.0017289430834353,0,0,0,0
55.1775,22072,580.269348144531,6.44292208680301,580.269348144531,6.44292208680301,0.484385401010513,228.433715820312,-0.00194039661437273,0,0,0,0
55.18,22073,626.028381347656,6.7793894051864,626.028381347656,6.7793894051864,2.01494002342224,247.620147705078,-0.00226423586718738,0,0,0,0
55.1825,22074,634.524291992188,6.836589642338,634.524291992188,6.836589642338,0.418864876031876,250.023742675781,-0.00250076875090599,0,0,0,0
55.185,22075,621.39013671875,6.7475601219538,621.39013671875,6.7475601219538,2.00131964683533,245.682525634766,-0.00267353327944875,0,0,0,0
55.1875,22076,605.608337402344,6.63574417082383,605.608337402344,6.63574417082383,2.33027958869934,239.531127929688,-0.00279972096905112,0,0,0,0
55.19,22077,650.640625,6.94155449065171,650.640625,6.94155449065171,2.39866352081299,257.548156738281,-0.00306128151714802,0,0,0,0
55.1925,22078,663.69580078125,7.02360223803717,663.69580078125,7.02360223803717,0.498633146286011,261.591461181641,-0.00325232604518533,0,0,0,0
55.195,22079,657.411865234375,6.98441615461254,657.411865234375,6.98441615461254,2.01790165901184,259.950531005859,-0.00339186564087868,0,0,0,0
55.1975,22080,648.942443847656,6.930695913595,648.942443847656,6.930695913595,2.33372664451599,256.713836669922,-0.0034937858581543,0,0,0,0
55.2,22081,641.544799804688,6.88285339724869,641.544799804688,6.88285339724869,2.39938020706177,253.756225585938,-0.00356822833418846,0,0,0,0
55.2025,22082,636.775451660156,6.85151952811072,636.775451660156,6.85151952811072,2.41302824020386,251.819122314453,-0.00362260127440095,0,0,0,0
55.205,22083,635.0390625,6.84001175091224,635.0390625,6.84001175091224,2.41586542129517,251.088928222656,-0.00366231566295028,0,0,0,0
55.2075,22084,636.161865234375,6.84745924640609,636.161865234375,6.84745924640609,2.41645526885986,251.501068115234,-0.00369132310152054,0,0,0,0
55.21,22085,636.868591308594,6.85213527077779,636.868591308594,6.85213527077779,4.33082389831543,252.895050048828,-0.00371251022443175,0,0,0,0
55.2125,22086,647.594970703125,6.92204760217777,647.594970703125,6.92204760217777,0.900289833545685,255.089569091797,-0.00372798554599285,0,0,0,0
55.215,22087,650.082885742188,6.9379931260952,650.082885742188,6.9379931260952,4.01564407348633,257.915832519531,-0.00373928854241967,0,0,0,0
55.2175,22088,660.364868164062,7.00289924801709,660.364868164062,7.00289924801709,2.74901652336121,261.230224609375,-0.00374754425138235,0,0,0,0
55.22,22089,670.072448730469,7.06282392315011,670.072448730469,7.06282392315011,2.48571038246155,264.916198730469,-0.0037535740993917,0,0,0,0
55.2225,22090,677.296752929688,7.10664455724973,677.296752929688,7.10664455724973,4.3452205657959,268.882080078125,-0.00375797832384706,0,0,0,0
55.225,22091,690.126342773438,7.18300121933801,690.126342773438,7.18300121933801,2.81752872467041,273.057220458984,-0.00376119511201978,0,0,0,0
55.2275,22092,639.332397460938,6.86836757619615,639.332397460938,6.86836757619615,4.41419887542725,253.65869140625,-0.00359415216371417,0,0,0,0
55.23,22093,631.815734863281,6.81850304994602,631.815734863281,6.81850304994602,2.83186793327332,249.665405273438,-0.0034721433185041,0,0,0,0
55.2325,22094,637.780883789062,6.85815822974108,637.780883789062,6.85815822974108,4.41717958450317,252.965484619141,-0.00338302785530686,0,0,0,0
